time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-6.96183855195,-1.97233064175,23.0583806964,6.01188721383,0.400760188017,0.0,-6.49771475546,-2.49866798488,5.07786082383,-0.180127285906,0.0832476155789,0.0,453.8351080186782,453.93055300586786,453.6536929501019,454.7346815317318
3.900000000000003,-7.35950833516,-2.12684062112,23.3615983207,6.00087967986,0.405995982501,0.0,-6.75831576799,-2.65227528422,5.02806759381,-0.191117340338,0.0942759748928,0.0,468.93724934800923,469.79920322767384,468.2592415493417,467.3723575157103
3.960000000000003,-7.77179725617,-2.28997857183,23.6591168941,5.99000367065,0.411408054539,0.0,-6.98522982578,-2.78629078934,4.88846226981,-0.166600071178,0.080469710297,0.0,440.3373783487915,439.20022877546694,439.6664723834298,441.6610515980257
4.020000000000002,-8.1978939035,-2.46133034152,23.9482771793,5.9806342396,0.416327940415,0.0,-7.21854132717,-2.92596889007,4.74944924852,-0.14082871177,0.0848901602793,0.0,442.2293220201163,442.5988807886056,441.02604996067146,443.1264230658827
4.080000000000001,-8.63838465854,-2.64135417958,24.2295485827,5.9721254804,0.421409038384,0.0,-7.46500733671,-3.07525290231,4.62532871932,-0.143854469751,0.0842716624684,0.0,449.3996202985634,449.35525844264765,449.8127956690872,449.549137247256
4.14,-9.09325105743,-2.83006626599,24.502082005,5.96358573723,0.426689153143,0.0,-7.69783360401,-3.21561001342,4.45842519788,-0.139443797541,0.0945733131938,0.0,436.03595389837915,436.902541291636,435.7561929342192,436.10555525815033
4.199999999999998,-9.56210605874,-3.02721277665,24.7642259426,5.95634566813,0.432715230304,0.0,-7.93135239283,-3.35633504255,4.27901589953,-0.0976797609572,0.110131753569,0.0,433.28102705676173,434.5963826195841,430.9872335218582,434.48910673315083
4.259999999999997,-10.0458498619,-3.23338274577,25.0169651717,5.95086629587,0.439381852773,0.0,-8.19405390455,-3.51617508643,4.14451782038,-0.0809496623865,0.112997469313,0.0,452.03000207485604,452.2716442765048,450.697694751514,452.0412856418489
4.319999999999996,-10.5454128691,-3.44912683769,25.2612719763,5.945782791,0.445711125921,0.0,-8.4586849967,-3.67543428292,3.99796353479,-0.093604944825,0.0829729195133,0.0,451.97407639960755,449.5560697183932,449.941297460823,448.90933673428015
4.379999999999995,-11.0604448043,-3.67409006256,25.4955194313,5.94026059983,0.450565098369,0.0,-8.70973268071,-3.82361132285,3.80953472343,-0.0890730214972,0.076394954187,0.0,437.0680752887227,436.5246961423564,437.2136287066947,437.58389388795007
